eduroam;1670.00;16881.00;949.00;2022-04-03 05:05:00;980.0
eduroam;1670.00;16881.00;949.00;2022-04-03 05:10:00;971.0
eduroam;1670.00;16881.00;949.00;2022-04-03 05:15:00;981.0
eduroam;1670.00;16881.00;949.00;2022-04-03 05:20:00;979.0
eduroam;1670.00;16881.00;949.00;2022-04-03 05:25:00;977.0
eduroam;1670.00;16881.00;949.00;2022-04-03 05:30:00;969.0
eduroam;1670.00;16881.00;949.00;2022-04-03 05:35:00;967.0
eduroam;1670.00;16881.00;949.00;2022-04-03 05:40:00;965.0
eduroam;1670.00;16881.00;949.00;2022-04-03 05:45:00;960.0
eduroam;1670.00;16881.00;949.00;2022-04-03 05:50:00;956.0
eduroam;1670.00;16881.00;949.00;2022-04-03 05:55:00;956.0
eduroam;1670.00;16881.00;949.00;2022-04-03 06:00:00;962.0
eduroam;1670.00;16881.00;949.00;2022-04-03 06:05:00;956.0
eduroam;1670.00;16881.00;949.00;2022-04-03 06:10:00;962.0
eduroam;1670.00;16881.00;949.00;2022-04-03 06:15:00;955.0
eduroam;1670.00;16881.00;949.00;2022-04-03 06:20:00;959.0
eduroam;1670.00;16881.00;949.00;2022-04-03 06:25:00;957.0
eduroam;1670.00;16881.00;949.00;2022-04-03 06:30:00;962.0
eduroam;1670.00;16881.00;949.00;2022-04-03 06:35:00;972.0
eduroam;1670.00;16881.00;949.00;2022-04-03 06:40:00;970.0
eduroam;1670.00;16881.00;949.00;2022-04-03 06:45:00;975.0
eduroam;1670.00;16881.00;949.00;2022-04-03 06:50:00;971.0
eduroam;1670.00;16881.00;949.00;2022-04-03 06:55:00;976.0
eduroam;1670.00;16881.00;949.00;2022-04-03 07:00:00;990.0
eduroam;1670.00;16881.00;949.00;2022-04-03 07:05:00;985.0
eduroam;1670.00;16881.00;949.00;2022-04-03 07:10:00;982.0
eduroam;1670.00;16881.00;949.00;2022-04-03 07:15:00;982.0
eduroam;1670.00;16881.00;949.00;2022-04-03 07:20:00;974.0
eduroam;1670.00;16881.00;949.00;2022-04-03 07:25:00;968.0
eduroam;1670.00;16881.00;949.00;2022-04-03 07:30:00;971.0
