apa02-0zm,3,3
apa11-0xc,3,2
apa04-0bf,72,4
apa05-1qw,0,0
apa08-0w0,0,0
apa09-0jo,1,1
apa18-2at,0,0
apa08-0yo,0,0
apa10-2b4,2,2
apa08-0bh,1,1
apa12-1zb,9,3
apa17-3m1,0,0
apa02-1w1,1,1
apa06-3bc,0,0
apa03-kqw,0,0
apa09-2mf,0,0
apa06-0aj,4,3
apa05-1b1,9,2
apa01-0ms,0,0
apa07-2at,8,2
apa12-2bb,48,3
apa10-1wo,0,0
apa03-3wq,2,2
apa05-2ad,1,1
apa01-2me,0,0
apa02-kw1,0,0
apa07-1w5,0,0
apa03-3w1,1,1
apa08-0mo,0,0
apa22-1m1,0,0
apa04-2ac,3,3
apa01-0q8,0,0
apa17-2bd,4,3
apa01-3wq,1,1
apa03-1a4,5,3
apa01-kql,2,2
apa04-2b1,4,3
apa10-0bd,1,1
apa04-2mn,4,2
apa02-0p2,1,1
apa01-0qy,8,2
apa01-2qm,2,2
apa07-0w0,3,2
apa04-0mq,1,1
apa02-6ad,2,2
apa02-0jz,0,0
apa02-0ad,4,4
apa01-2b6,6,3
apa04-3b4,1,1
apa13-0w6,1,1
apa05-0ed,3,2
apa14-2at,0,0
apa02-5ag,0,0
apa18-3at,1,1
apa04-kw1,0,0
apa06-1mb,0,0
apa07-3bc,5,2
apa01-1ah,4,2
apa06-0mz,0,0
apa13-3mf,3,2
apa03-kb5,0,0
apa18-3m1,0,0
apa02-0af,2,1
apa24-2bb,2,2
apa06-3mf,3,1
apa01-1ko,2,2
apa03-1z2,3,2
apa01-1ag,1,1
apa01-2bw,0,0
apa01-4ad,2,2
apa05-3xa,1,1
apa02-3mq,1,1
apa02-2zr,8,3
apa18-0w0,1,1
apa05-4ag,1,1
apa01-1w1,5,2
apa01-1ao,1,1
apa05-0pg,4,2
apa04-0uc,0,0
apa04-2bh,0,0
apa06-1b1,9,3
apa08-1mb,0,0
apa15-1ez,0,0
apa01-0ue,1,1
apa08-1u4,0,0
apa03-2mn,3,3
apa16-1qw,0,0
apa01-3bg,2,1
apa02-3b5,1,1
apa02-4zb,1,1
apa05-0mo,0,0
apa15-3mq,0,0
apa06-0zb,5,3
apa06-6zb,0,0
apa19-0uh,0,0
apa04-3w5,0,0
apa08-2fd,2,2
apa03-2ac,0,0
apa01-1u4,1,1
apa03-0av,3,3
apa05-2bb,32,3
apa08-2bf,1,1
apa05-1uc,1,1
apa03-3mf,2,1
apa07-kbb,0,0
apa16-1zb,11,3
apa01-1qh,1,1
apa01-0bw,1,1
apa01-1b6,2,2
apa10-0w2,1,1
apa01-kqi,2,2
apa02-0qy,1,1
apa02-1jf,6,3
apa01-0b5,2,1
apa01-kbm,2,2
apa01-1p9,3,2
apa08-2u4,1,1
apa05-0ql,2,2
apa01-0a8,1,1
apa03-1uf,0,0
apa02-3bc,3,1
apa02-2xc,0,0
apa03-0qg,6,3
apa11-0qi,0,0
apa01-4fd,0,0
apa01-kpz,1,1
apa04-2ug,9,3
apa05-zbf,2,1
apa01-0mq,0,0
apa09-kbb,3,3
apa07-1qw,0,0
apa09-1ue,1,1
apa03-1jq,5,3
apa05-2uh,1,1
apa01-1mp,3,3
apa01-0wy,3,2
apa03-zbf,12,3
apa02-5xa,2,1
apa09-4mf,1,1
